,ticker,change,change_percent,day_open,day_high,day_low,day_close,day_volume,day_vwap,ask,bid,timestamp,exchange,min_open,min_high,min_low,min_close,min_volume,prev_open,prev_high,prev_low,prev_close,prev_volume,prev_vwap
350,C:CADILS,0.012480000000000047,0.4665385679359424,2.673463,2.690312,2.673463,2.6875,10,2.6825,2.692574,2.6875,1686512737000,48,2.6875,2.6875,2.6875,2.6875,1,2.673463,2.67502,2.673463,2.67502,4,2.6742
351,C:BRLCAD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.2731481,0.2731481,0.2731481,0.2731481,1,0.2731
352,C:ZARINR,0.0,0.0,4.400178,4.401944,4.400178,4.401944,2,4.4011,4.402897,4.401944,1686475076000,48,4.401944,4.401944,4.401944,4.401944,1,4.400178,4.402344,4.400178,4.401944,4,4.4012
353,C:CHFNOK,-0.06691999999999965,-0.5620884289745972,11.89439,11.89439,11.83868,11.83868,10,11.8604,12.0193,11.83868,1686512261000,48,11.83868,11.83868,11.83868,11.83868,1,12.1244,12.1517,11.88787,11.9056,83684,12.0072
354,C:NPRGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00597054,0.00597054,0.00597054,0.00597054,1,0.006
355,C:USDKHR,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4034.1833,4034.1833,4034.1833,4034.1833,1,4034.1833
356,C:CADINR,0.00999999999999801,0.01619856013590399,61.193206,61.743882,61.193206,61.743882,2,61.4685,61.867461,61.743882,1686475076000,48,61.743882,61.743882,61.743882,61.743882,1,61.193206,61.756295,61.193206,61.733882,5,61.5233
357,C:GBPMDL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,22.024948,22.024948,22.024948,22.024948,1,22.0249
358,C:NZDSEK,0.012500000000000178,0.18968997071187121,6.5681,6.6031,6.5678,6.6022,15,6.5884,6.6553,6.6022,1686512801000,48,6.6024,6.6024,6.6022,6.6022,2,6.5826,6.6616,6.5664,6.5897,68310,6.6076
359,C:TWDHKD,0.003452799999999978,1.3761658031087995,0.2542963,0.254354,0.2542694,0.2543528,43,0.2543,0.254717,0.2543528,1686512801000,48,0.2543528,0.2543528,0.2543528,0.2543528,1,0.251857,0.2544095,0.2509,0.2509,3,0.2524
360,C:ZARDKK,-0.0007353999999999972,-0.1987203962950555,0.3703286,0.3703286,0.3693323,0.3693323,3,0.3697,0.3705523,0.3693323,1686512201000,48,0.3693323,0.3693323,0.3693323,0.3693323,1,0.3700677,0.3700677,0.3700677,0.3700677,1,0.3701
361,C:TWDTHB,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1.1220477,1.1220477,1.1011175,1.1011175,2,1.1116
362,C:PLNDKK,-0.0017946999999998159,-0.107203019054912,1.6771,1.6771,1.6709,1.6723186,35,1.6722,1.681125,1.6723186,1686512716000,48,1.6717,1.6723186,1.6717,1.6723186,2,1.6642,1.6801,1.6626,1.6741133,12114,1.6703
363,C:CLPCOP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,5.214519,5.214519,5.214519,5.214519,1,5.2145
364,C:RSDUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00908174,0.00917103,0.00908174,0.00908174,3,0.0091
365,C:RONZAR,0.001799000000000106,0.04430103724513313,4.057686,4.062652,4.055388,4.062652,10,4.0589,4.087116,4.062652,1686512801000,48,4.062327,4.062652,4.062327,4.062652,2,4.101967,4.111245,4.051006,4.060853,10215,4.0792
366,C:HNLGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.03233668,0.03233668,0.03233668,0.03233668,1,0.0323
367,C:GBPNZD,0.0012300000000000644,0.06015228798764014,2.04531,2.04604,2.04531,2.04604,9,2.0457,2.06045,2.04604,1686512801000,48,2.04604,2.04604,2.04604,2.04604,1,2.06053,2.06153,2.0443,2.04481,82308,2.0562
368,C:MXNARS,0.07234500000000033,0.5144811381806258,14.121362,14.146484,14.121362,14.134085,20,14.1385,14.142686,14.134085,1686512844000,48,14.134085,14.134085,14.134085,14.134085,1,14.155159,14.155159,14.06174,14.06174,2,14.1084
369,C:SGDSEK,-0.021754000000001383,-0.26964244301459334,8.056712,8.056712,8.044721,8.045967,5,8.0487,8.073105,8.045967,1686512050000,48,8.045967,8.045967,8.045967,8.045967,1,8.051275,8.067721,8.040287,8.067721,3,8.0531
370,C:EURMUR,-0.7171000000000021,-1.4949830196113627,47.25,47.25,47.25,47.25,1,47.25,50.25,47.25,1686469767000,48,47.25,47.25,47.25,47.25,1,47.9671,47.9671,47.25,47.9671,3,47.7281
371,C:GBPKES,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,172.62765,172.62765,172.62765,172.62765,1,172.6277
372,C:AUDDKK,-0.007399999999999629,-0.158403972942881,4.6566,4.6662,4.6566,4.6642,43,4.6628,4.6824,4.6642,1686512801000,48,4.6642,4.6642,4.6642,4.6642,1,4.638,4.6757,4.6253,4.6716,41686,4.6503
373,C:ZARCYP,-6.46600000000011e-05,-0.2224534141404171,0.0290385,0.0290385,0.02894587,0.0290021,8,0.02897,0.02911955,0.0290021,1686511690000,48,0.0290021,0.0290021,0.0290021,0.0290021,1,0.02877558,0.02910811,0.02871323,0.02906676,60043,0.0289
374,C:GBPUSD,-0.00032999999999994145,-0.02626343016314695,1.2569,1.2569,1.2559,1.25617,4,1.2564,1.25832,1.25617,1686512211000,48,1.25617,1.25617,1.25617,1.25617,1,1.2569,1.2569,1.2565,1.2565,4,1.2567
375,C:UYUUSD,0.0,0.0,0.02530677,0.02537,0.02530677,0.02537,2,0.02534,0.02603,0.02537,1686469767000,48,0.02530677,0.02537,0.02530677,0.02537,2,0.02530677,0.02537,0.02530677,0.02537,4,0.0253
376,C:CHFRSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,119.61481,120.64061,119.61481,119.61481,3,119.9567
377,C:MMKUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00047178,0.00047178,0.00047178,0.00047178,1,0.0005
378,C:PENARS,0.0,0.0,66.954612,66.954612,66.854404,66.854404,2,66.9045,66.895087,66.854404,1686469769000,48,66.954612,66.954612,66.854404,66.854404,2,66.854404,66.954612,66.854404,66.854404,3,66.8878
379,C:NGNZAR,-3.12500000000035e-05,-0.07744236491388408,0.04033168,0.04033168,0.04030733,0.04032134,3,0.04032,0.04045453,0.04032134,1686512201000,48,0.04032134,0.04032134,0.04032134,0.04032134,1,0.04035259,0.04035259,0.04035259,0.04035259,1,0.04035
380,C:ZARAUD,-8.780000000001287e-05,-0.11089384225946186,0.07838998,0.07917482,0.07838998,0.07908702,18,0.07903,0.07928413,0.07908702,1686512844000,48,0.07908702,0.07908702,0.07908702,0.07908702,1,0.07897,0.07952309,0.078873,0.07917482,36151,0.0792
381,C:TWDSGD,-1.932999999999796e-05,-0.04434088298227182,0.04353277,0.04357566,0.04353277,0.04357475,14,0.04356,0.04367714,0.04357475,1686512801000,48,0.04357475,0.04357475,0.04357475,0.04357475,1,0.04359408,0.04359408,0.04359408,0.04359408,1,0.0436
382,C:CRCUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00181451,0.00181451,0.00181451,0.00181451,1,0.0018
383,C:EURKRW,0.33999999999991815,0.024602382089459914,1382.63,1382.63,1360.35,1382.32,3,1375.1,1385.02,1382.32,1686475076000,48,1382.32,1382.32,1382.32,1382.32,1,1382.63,1382.63,1381.98,1381.98,4,1382.305
384,C:BRLSEK,-0.007315999999999878,-0.32890980516274554,2.217002,2.217002,2.217002,2.217002,1,2.217,2.220386,2.217002,1686469770000,48,2.217002,2.217002,2.217002,2.217002,1,2.217002,2.224318,2.217002,2.224318,2,2.2207
385,C:MXNJPY,-0.03432600000000008,-0.4257897130217534,8.055114,8.055114,8.0086,8.0274,35,8.0272,8.0887,8.0274,1686511990000,48,8.0274,8.0274,8.0274,8.0274,1,8.061726,8.061726,8.061726,8.061726,1,8.0617
386,C:GBPCDF,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2890.7671,2890.7671,2890.7671,2890.7671,1,2890.7671
387,C:BSDGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.791986,0.791986,0.791986,0.791986,1,0.792
388,C:ZAREUR,-0.00011048999999999781,-0.22248708300284026,0.04961302,0.04961302,0.04945476,0.04955082,8,0.04949,0.04975149,0.04955082,1686511690000,48,0.04955082,0.04955082,0.04955082,0.04955082,1,0.04916382,0.04973194,0.049057,0.04966131,97969,0.0494
389,C:USDTHB,-0.012000000000000455,-0.03471217818918269,34.558,34.558,34.558,34.558,1,34.558,34.602,34.558,1686510280000,48,34.558,34.558,34.558,34.558,1,34.618,34.67,34.313,34.57,18476,34.5936
390,C:INRSEK,-0.0004892999999999981,-0.3721720571272304,0.13130447,0.13130447,0.13096187,0.13098215,6,0.1311,0.13142393,0.13098215,1686512050000,48,0.13098215,0.13098215,0.13098215,0.13098215,1,0.13147145,0.13147145,0.13147145,0.13147145,1,0.1315
391,C:KESUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00712569,0.00712569,0.00712569,0.00712569,1,0.0071
392,C:NOKZAR,0.006215000000000082,0.35944469120722994,1.739079,1.739079,1.734427,1.734427,6,1.7363,1.746058,1.735271,1686512891000,48,1.734427,1.734427,1.734427,1.734427,1,1.729056,1.739079,1.729056,1.729056,3,1.7324
393,C:CHFHUF,-0.9785300000000348,-0.2581862791854109,379.1968,379.1968,376.953,378.02191,96,377.6746,379.82466,378.02302,1686512921000,48,378.0208,378.02191,378.0208,378.02191,2,379.03088,379.1968,378.98048,379.00155,4,379.0524
394,C:SVCUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.11149027,0.11149027,0.11149027,0.11149027,1,0.1115
395,C:UZSUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,8.732e-05,8.732e-05,8.732e-05,8.732e-05,1,0.0001
396,C:AUDCNH,-0.0060600000000006204,-0.12588362619627086,4.79879,4.80793,4.79879,4.80792,73,4.8062,4.82699,4.80791,1686512921000,48,4.80792,4.80792,4.80792,4.80792,1,4.78027,4.81745,4.77372,4.81397,70294,4.7963
397,C:KRWHKD,8.259000000000044e-05,1.376082588281562,0.00597497,0.00608444,0.00597497,0.00608441,30,0.006077,0.00609313,0.00608441,1686512805000,48,0.00608441,0.00608441,0.00608441,0.00608441,1,0.00600182,0.00600182,0.00600182,0.00600182,1,0.006
398,C:HKDAUD,9.300000000000974e-05,0.049229505306998766,0.1870385,0.1890217,0.1870385,0.1890041,35,0.1889,0.1894751,0.1890041,1686512844000,48,0.1890041,0.1890041,0.1890041,0.1890041,1,0.1889111,0.1889111,0.1889111,0.1889111,1,0.1889
399,C:THBAUD,-2.7910000000005986e-05,-0.06524065996153346,0.042356,0.04278007,0.042356,0.04275216,18,0.04272,0.04285871,0.04275216,1686512845000,48,0.04275216,0.04275216,0.04275216,0.04275216,1,0.04278007,0.04278007,0.04278007,0.04278007,1,0.0428
400,C:GBPBBD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,2.474703,2.474703,2.474703,2.474703,1,2.4747
401,C:GBPBDT,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,133.714152,133.714152,133.714152,133.714152,1,133.7142
402,C:CNYHKD,-0.0017344999999999722,-0.15756665128396813,1.0841501,1.100204,1.0841501,1.0990695,45,1.0986,1.1006434,1.0990695,1686512801000,48,1.0990695,1.0990695,1.0990695,1.0990695,1,1.0841501,1.101204,1.08309,1.100804,5,1.0937
403,C:SGDPLN,-0.007648000000000099,-0.24862925567917266,3.068197,3.0692,3.068197,3.068418,18,3.0684,3.084576,3.068418,1686512152000,48,3.068418,3.068418,3.068418,3.068418,1,3.076066,3.076066,3.076066,3.076066,1,3.0761
404,C:EURPLN,-0.007789999999999964,-0.17544649895272546,4.4401,4.4401,4.43201,4.43231,25,4.4325,4.45569,4.43231,1686512211000,48,4.43231,4.43231,4.43231,4.43231,1,4.4403,4.4403,4.4401,4.4401,2,4.4402
405,C:NOKAED,0.001281100000000035,0.3853348376561665,0.3337452,0.3337452,0.3337452,0.3337452,1,0.3337,0.3492967,0.3337452,1686469768000,48,0.3337452,0.3337452,0.3337452,0.3337452,1,0.3337452,0.3408902,0.3324641,0.3324641,3,0.3357
406,C:CYPZAR,-0.04527500000000373,-0.13166516549476304,34.333333,34.341193,34.284128,34.341193,8,34.2991,34.480267,34.341193,1686511690000,48,34.341193,34.341193,34.341193,34.341193,1,34.725303,34.803058,34.315052,34.386468,60029,34.5464
407,C:EURFJD,0.01949999999999985,0.8279200101897785,2.3748,2.3748,2.3748,2.3748,1,2.3748,2.3998,2.3748,1686469769000,48,2.3748,2.3748,2.3748,2.3748,1,2.3553,2.3748,2.3553,2.3553,3,2.3618
408,C:SARJPY,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,37.180497,37.180497,37.167162,37.167162,2,37.1738
409,C:DKKUSD,-0.00012512000000000634,-0.08674820017591356,0.14407997,0.14416555,0.143936,0.14410842,43,0.1441,0.14444521,0.14410842,1686512831000,48,0.14410842,0.14410842,0.14410842,0.14410842,1,0.14470524,0.144756,0.14415453,0.14423354,93961,0.1445
410,C:CLPCNY,8.710000000000315e-06,0.09789640739292443,0.00890587,0.00890587,0.00890587,0.00890587,1,0.008906,0.00920514,0.00890587,1686469770000,48,0.00890587,0.00890587,0.00890587,0.00890587,1,0.00890587,0.00890587,0.00889716,0.00889716,2,0.0089
411,C:BBDUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.4843216,0.4843216,0.4843216,0.4843216,1,0.4843
412,C:EURJPY,0.0,0.0,150.06998,150.06998,149.78,150.00538,52,150.0299,150.03768,150.00538,1686512222000,48,150.00538,150.00538,150.00538,150.00538,1,150.06998,150.06998,149.78,150.00538,119,150.0299
413,C:USDAUD,-0.001929400000000081,-0.13008014754732655,1.47929,1.4825138,1.47929,1.48131,11,1.4812,1.48591,1.48131,1686512472000,48,1.4825138,1.4825138,1.48131,1.48131,2,1.4832394,1.4832394,1.4832394,1.4832394,1,1.4832
414,C:NZDEUR,0.0012599999999999278,0.22257551669315095,0.56691,0.56799,0.56691,0.56736,14,0.5674,0.57165,0.56736,1686512801000,48,0.56736,0.56736,0.56736,0.56736,2,0.56508,0.5714,0.5644,0.5661,52766,0.5672
415,C:GBPCUP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,30.073444,30.073444,30.073444,30.073444,1,30.0734
416,C:EURSGD,-0.003309999999999924,-0.22890733056707638,1.4434,1.4456,1.44138,1.44269,5,1.4432,1.44615,1.44269,1686512211000,48,1.44269,1.44269,1.44269,1.44269,1,1.4434,1.446,1.4434,1.446,4,1.4447
417,C:USDGNF,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,8511.4486,8511.4486,8511.4486,8511.4486,1,8511.4486
418,C:XAGGBP,0.010000000000001563,0.05189413596264434,19.28,19.28,19.28,19.28,1,19.28,19.36,19.28,1686510280000,48,19.28,19.28,19.28,19.28,1,19.28,19.44,19.21,19.27,678,19.3297
419,C:CADKWD,0.0010676000000000019,0.4665245884589796,0.2299389,0.2299389,0.2298648,0.2299087,5,0.2299,0.2306582,0.2299087,1686512741000,48,0.2299087,0.2299087,0.2299087,0.2299087,1,0.2297425,0.23047,0.2288411,0.2288411,1416,0.2299
420,C:TTDUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.14465869,0.14465869,0.14465869,0.14465869,1,0.1447
421,C:JODILS,0.22167699999999968,4.586814839399296,5.054595,5.054595,5.054595,5.054595,1,5.0546,5.064139,5.054595,1686510280000,48,5.054595,5.054595,5.054595,5.054595,1,4.832918,4.832918,4.832918,4.832918,1,4.8329
422,C:USDNZD,-0.0014624000000000859,-0.08964511836846412,1.6287706,1.629859,1.6287706,1.629859,3,1.6292,1.6368755,1.629859,1686510992000,48,1.629859,1.629859,1.629859,1.629859,1,1.6313214,1.6313214,1.6313214,1.6313214,1,1.6313
423,C:CHFRON,-0.02597900000000042,-0.5090649578565074,5.072062,5.077299,5.071918,5.077299,10,5.0745,5.107873,5.077299,1686512826000,48,5.077299,5.077299,5.077299,5.077299,1,5.103278,5.103278,5.103278,5.103278,1,5.1033
424,C:GBPEUR,0.0013099999999999223,0.11225364181661715,1.16778,1.16863,1.16778,1.16831,16,1.1682,1.17055,1.16831,1686512831000,48,1.16831,1.16831,1.16831,1.16831,1,1.16462,1.17073,1.1637,1.167,68555,1.1665
425,C:CLPAUD,-9.199999999999573e-07,-0.04881387587480076,0.00188247,0.00188379,0.00188178,0.00188379,9,0.001883,0.00188681,0.00188379,1686512471000,48,0.00188379,0.00188379,0.00188379,0.00188379,1,0.00188109,0.00188471,0.00188109,0.00188471,2,0.0019
426,C:CADAED,0.011776999999999926,0.429878077714595,2.752135,2.75234,2.739614,2.751391,9,2.7505,2.754383,2.751391,1686512711000,48,2.751391,2.751391,2.751391,2.751391,1,2.752135,2.752135,2.739614,2.739614,4,2.7459
427,C:ZARGHS,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.6027897,0.6027897,0.6027897,0.6027897,1,0.6028
428,C:IDRNZD,-7.599999999999995e-07,-0.6907207125329451,0.00010923,0.00010927,0.00010923,0.00010927,7,0.0001093,0.00011004,0.00010927,1686512816000,48,0.00010927,0.00010927,0.00010927,0.00010927,1,0.00011054,0.00011075,0.00010939,0.00011003,1483,0.0001
429,C:AEDCHF,3.4800000000001496e-05,0.014157892231589551,0.2458341,0.2458341,0.2458341,0.2458341,1,0.2458,0.2459024,0.2458341,1686510280000,48,0.2458341,0.2458341,0.2458341,0.2458341,1,0.2457993,0.2457993,0.2457993,0.2457993,1,0.2458
430,C:ETBGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.01459097,0.01459097,0.01459097,0.01459097,1,0.0146
431,C:SARKWD,0.0001090100000000066,0.13323078355858875,0.08192944,0.08192944,0.08192944,0.08192944,1,0.08193,0.08213292,0.08192944,1686469767000,48,0.08192944,0.08192944,0.08192944,0.08192944,1,0.08188801,0.08192008,0.08176875,0.08182043,70,0.0818
432,C:ARSCAD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00544957,0.00544957,0.00544957,0.00544957,1,0.0054
433,C:TWDAUD,-3.141000000000255e-05,-0.06524783270630716,0.04766234,0.04813953,0.04766234,0.04810812,18,0.04807,0.04822803,0.04810812,1686512844000,48,0.04810812,0.04810812,0.04810812,0.04810812,1,0.04813953,0.04813953,0.04813953,0.04813953,1,0.0481
434,C:CADEUR,0.0,0.0,0.6935,0.6973501,0.6935,0.6973501,48,0.6954,0.697642,0.6973501,1686477099000,48,0.6935,0.6973501,0.6935,0.6973501,2,0.6973501,0.6973501,0.6935,0.6973501,115,0.6954
435,C:ZARAED,-0.0003912000000000082,-0.1995258710385588,0.1962015,0.1962015,0.1956736,0.1956736,3,0.1959,0.19632,0.1956736,1686512201000,48,0.1956736,0.1956736,0.1956736,0.1956736,1,0.1960648,0.1960648,0.1960648,0.1960648,1,0.1961
436,C:TRYCHF,-0.0002330899999999983,-0.6038469629158285,0.03852655,0.03860084,0.03836775,0.03836775,3,0.0385,0.03873943,0.03836775,1686510280000,48,0.03836775,0.03836775,0.03836775,0.03836775,1,0.03852655,0.03860084,0.03852655,0.03860084,4,0.0386
437,C:GBPPGK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,4.358825,4.358825,4.358825,4.358825,1,4.3588
438,C:CHFBWP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,14.752562,14.752562,14.752562,14.752562,1,14.7526
439,C:CADKYD,-0.00016359999999993047,-0.026210362834078866,0.6240076,0.6242321,0.6237787,0.624017,7,0.6241,0.6246955,0.624017,1686512711000,48,0.624017,0.624017,0.624017,0.624017,1,0.624056,0.6241806,0.624056,0.6241806,2,0.6241
440,C:SEKDKK,-0.002449999999999952,-0.3825136612021784,0.63502,0.63805,0.63502,0.63805,19,0.6377,0.64212,0.63805,1686512261000,48,0.63805,0.63805,0.63805,0.63805,1,0.63935,0.641,0.6372,0.6405,30906,0.6392
441,C:HUFCHF,-2.0499999999999685e-06,-0.07780358579647981,0.00262909,0.00263278,0.00262909,0.00263278,68,0.002632,0.00264534,0.00263279,1686512921000,48,0.00263278,0.00263278,0.00263278,0.00263278,2,0.002636,0.002636,0.00263484,0.00263484,2,0.0026
442,C:CDFUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00042556,0.00042556,0.00042556,0.00042556,1,0.0004
443,C:INRCAD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.01615413,0.01615413,0.01615413,0.01615413,1,0.0162
444,C:USDBRL,0.0,0.0,4.8744,4.87705,4.868144,4.87705,3,4.8732,4.883,4.87705,1686475076000,48,4.87705,4.87705,4.87705,4.87705,1,4.8744,4.87705,4.868144,4.87705,6,4.8732
445,C:AEDDKK,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1.843392,1.88646,1.843392,1.843392,3,1.8577
446,C:SZLUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.05283422,0.05283422,0.05283422,0.05283422,1,0.0528
447,C:PABUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.9777041,0.9777041,0.9777041,0.9777041,1,0.9777
448,C:USDHKD,-0.0007700000000001594,-0.00982280677136026,7.8379,7.8389,7.8379,7.83813,5,7.8382,7.84007,7.83813,1686512261000,48,7.83813,7.83813,7.83813,7.83813,1,7.8379,7.8389,7.8379,7.8389,4,7.8384
449,C:USDUAH,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,36.638243,36.638243,36.638243,36.638243,1,36.6382
450,C:LYDUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.20592,0.20592,0.20592,0.20592,1,0.2059
451,C:USDJPY,-0.23799999999999955,-0.17074395580744642,139.34,139.39,139.102,139.152,4,139.246,139.649,139.152,1686512212000,48,139.152,139.152,139.152,139.152,1,139.34,139.39,139.34,139.39,4,139.365
452,C:AMDGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00192851,0.00192851,0.00192851,0.00192851,1,0.0019
453,C:AEDNZD,6.289999999997686e-05,0.014160320036735079,0.4442619,0.4442619,0.4442619,0.4442619,1,0.4443,0.4443853,0.4442619,1686510280000,48,0.4442619,0.4442619,0.4442619,0.4442619,1,0.444199,0.444199,0.444199,0.444199,1,0.4442
454,C:JPYINR,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.5856851,0.5910745,0.5856851,0.5856851,3,0.5875
455,C:INRGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00965231,0.00965231,0.00964808,0.00964808,2,0.0097
456,C:BWPCHF,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.06630361,0.06630361,0.06630361,0.06630361,1,0.0663
457,C:EURZAR,-0.018560000000000798,-0.09227646945057615,20.1264,20.1264,20.0665,20.09491,12,20.086,20.15639,20.09491,1686512211000,48,20.09491,20.09491,20.09491,20.09491,1,20.1264,20.1264,20.11347,20.11347,4,20.1199
458,C:EURAUD,-0.0028399999999999537,-0.17797831672619877,1.5939,1.5951,1.5781,1.59286,22,1.5917,1.59683,1.59286,1686512801000,48,1.59273,1.59286,1.59273,1.59286,2,1.5939,1.5957,1.5939,1.5957,4,1.5948
459,C:KYDGBP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.9356457,0.9356457,0.9356457,0.9356457,1,0.9356
460,C:ZARHKD,-0.00029919999999999947,-0.07150356071959527,0.4187357,0.4187357,0.4176198,0.4181415,46,0.418,0.4187403,0.4181415,1686512801000,48,0.4181415,0.4181415,0.4181415,0.4181415,1,0.418454,0.418454,0.4184259,0.4184407,3,0.4184
461,C:CZKJPY,0.05209999999999937,0.8333843867914392,6.279521,6.303717,6.277997,6.303717,4,6.289,6.349043,6.303717,1686511690000,48,6.303717,6.303717,6.303717,6.303717,1,6.251617,6.319398,6.251617,6.251617,3,6.2742
462,C:EURJOD,-0.011099999999999999,-1.4701986754966887,0.7439,0.7439,0.7439,0.7439,1,0.7439,0.7839,0.7439,1686469771000,48,0.7439,0.7439,0.7439,0.7439,1,0.7574,0.7579,0.7549,0.755,42,0.7564
463,C:IQDUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00074776,0.00074776,0.00074776,0.00074776,1,0.0007
464,C:PYGUSD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.00013583,0.00013583,0.00013583,0.00013583,1,0.0001
465,C:USDMKD,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,56.727509,56.727509,56.727509,56.727509,1,56.7275
466,C:MXNCLP,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,44.562758,44.562758,44.562758,44.562758,1,44.5628
467,C:AUDKRW,0.04069000000004053,0.004695605119024361,866.806,867.13339,866.45793,866.59567,9,866.8511,869.2918,866.59567,1686512505000,48,866.59567,866.59567,866.59567,866.59567,1,866.55498,866.55498,866.55498,866.55498,1,866.555
