,implied_volatility,open_interest,break_even_price,day_close,day_high,last_updated,day_low,day_open,day_change_percent,day_change,previous_close,day_volume,day_vwap,contract_type,exercise_style,expiration_date,shares_per_contract,strike_price,option_symbol,delta,gamma,theta,vega,ask,ask_size,bid,bid_size,quote_last_updated,midpoint,conditions,exchange,price,sip_timestamp,size,change_to_break_even,underlying_last_updated,underlying_price,underlying_ticker
1283,0.31501020083650016,64,202.5,,,1.6867728e+18,,,,,68.2,,,call,american,2024-09-20,100,125.0,,0.9397952919476398,0.0016422253919644598,-0.020641197431034226,0.23323889096664718,79.35,1,75.65,1,,77.5,[209],313.0,68.2,1.686753672093e+18,1.0,8.2,,,
1108,0.19449978128078546,441,280.25,,,1.6878096e+18,,,,,0.19,,,call,american,2024-03-15,100,280.0,,0.021858304400361715,0.0016480925554488188,-0.0037208299902132514,0.064046435749701,0.29,305,0.21,216,,0.25,[227],312.0,0.19,1.687796161136e+18,5.0,85.95,,,
128,0.8027626429987037,27,194.75,,,1.6880688e+18,,,,,45.24,,,call,american,2023-07-14,100,145.0,,0.98008501567605,0.0016484734002063523,-0.07196890987304064,0.015614078344631086,51.35,1,48.15,90,,49.75,[233],302.0,45.24,1.6880533502915794e+18,1.0,0.45,,,
1231,0.3290619816012944,6100,123.505,,,1.6881552e+18,,,,,1.51,,,put,american,2024-06-21,100,125.0,,-0.049520614218652365,0.001648870140028454,-0.007829311089543807,0.216123583768816,1.63,1,1.36,1,,1.495,[209],300.0,1.51,1.6881522612744067e+18,3.0,-70.8,,,
1381,0.3052494339841418,11,204.05,,,1.6881552e+18,,,,,76.73,,,call,american,2024-12-20,100,125.0,,0.934269088482302,0.0016510918239950384,-0.019824165743443214,0.24940073363252963,81.0,120,77.1,28,,79.05,[232],308.0,76.73,1.688131865040476e+18,2.0,9.75,,,
732,0.33873074407738835,4978,139.605,,,1.6881552e+18,,,,,0.39,,,put,american,2023-10-20,100,140.0,,-0.026327432723632537,0.0016959736705901075,-0.009371310036131996,0.080288419726472,0.41,317,0.38,1,,0.395,[219],316.0,0.39,1.6881548969478339e+18,1.0,-54.7,,,
705,0.1961946634349586,1284,250.105,,,1.6881552e+18,,,,,0.09,,,call,american,2023-10-20,100,250.0,,0.014226993247341863,0.0017114305862381658,-0.003738351818437453,0.03523987204279332,0.12,412,0.09,37,,0.105,[227],323.0,0.09,1.6881549413213752e+18,180.0,55.805,,,
345,0.6721110115610618,10,195.125,,,1.6880688e+18,,,,,50.05,,,call,american,2023-07-28,100,140.0,,0.9737869043145712,0.0017203611975922595,-0.0563245891142175,0.043819998686675896,56.75,1,53.5,90,,55.125,[232],308.0,50.05,1.688067032667408e+18,1.0,0.825,,,
1129,0.32865620610645846,6775,128.975,,,1.6881552e+18,,,,,1.05,,,put,american,2024-03-15,100,130.0,,-0.042352164551186164,0.0017281394633708474,-0.008487033345114905,0.1924749940268516,1.06,1,0.99,37,,1.025,[209],316.0,1.05,1.688154983803263e+18,1.0,-65.3,,,
446,0.26372500152807304,5,235.055,,,1.6881552e+18,,,,,0.06,,,call,american,2023-08-04,100,235.0,,0.010300938995342542,0.0017400044078799007,-0.006502410114072986,0.016040702500893185,0.07,61,0.04,62,,0.055,[209],303.0,0.06,1.688154780392279e+18,1.0,40.755,,,
925,0.3331675216518082,68196,134.35,,,1.6881552e+18,,,,,0.64,,,put,american,2023-12-15,100,135.0,,-0.03412938865025657,0.0017447401724614757,-0.009099470162299244,0.09443715082198016,0.66,17,0.64,1,,0.65,[209],303.0,0.64,1.6881551769299384e+18,5.0,-60.0,,,
295,0.3884568747124824,35905,159.925,,,1.6881552e+18,,,,,0.08,,,put,american,2023-07-21,100,160.0,,-0.011768977828739136,0.001755714492243033,-0.013405698703890676,0.019680458033703708,0.09,84,0.06,40,,0.075,[232],308.0,0.08,1.6881550333125194e+18,1.0,-34.4,,,
1684,0.2682947373133183,504,210.675,,,1.6881552e+18,,,,,80.35,,,call,american,2025-12-19,100,130.0,,0.9127237025010424,0.0017572564418878354,-0.017670146161284435,0.4511800230298254,82.55,217,78.8,73,,80.675,[209],316.0,80.35,1.6881540734607555e+18,1.0,16.375,,,
1332,0.3240311469322866,391,122.905,,,1.6881552e+18,,,,,1.9,,,put,american,2024-09-20,100,125.0,,-0.06025584683098917,0.0017572696096049758,-0.007794373331904738,0.24115947012258054,2.34,295,1.85,1,,2.095,[209],313.0,1.9,1.6881551042396974e+18,1.0,-71.4,,,
1488,0.26770034560324946,11340,204.45,,,1.6881552e+18,,,,,74.67,,,call,american,2025-01-17,100,130.0,,0.9368656107881151,0.0017619546819378621,-0.01909420965159028,0.24945243669765535,75.5,4,73.4,27,,74.45,[232],308.0,74.67,1.6881533236223322e+18,99.0,10.15,,,
879,0.2891966761107857,5564,197.55,,,1.6881552e+18,,,,,56.84,,,call,american,2023-12-15,100,140.0,,0.9683743866071082,0.0017702858554784885,-0.023310158028663413,0.09300366706766099,59.15,2,55.95,2,,57.55,[232],322.0,56.84,1.6881523760187082e+18,1.0,3.25,,,
1730,0.29970257901904857,429,120.7,,,1.6881552e+18,,,,,4.72,,,put,american,2025-12-19,100,125.0,,-0.08502568729046799,0.0017881406531882287,-0.00564523266678976,0.4754903750950733,5.2,65,3.4,65,,4.3,[232],323.0,4.72,1.6881480104184108e+18,1.0,-73.6,,,
1180,0.3059421967941831,5018,201.1,,,1.6881552e+18,,,,,70.5,,,call,american,2024-06-21,100,130.0,,0.9441765745827164,0.001803408711432565,-0.021930290722877874,0.2164834711563519,72.3,209,69.9,117,,71.1,[209],313.0,70.5,1.6881550347700122e+18,1.0,6.8,,,
1434,0.3218045999728838,472,122.355,,,1.6881552e+18,,,,,2.7,,,put,american,2024-12-20,100,125.0,,-0.06830363000518763,0.0018068835010788032,-0.0076584820939280835,0.2809346812614751,2.98,43,2.31,34,,2.645,[209],325.0,2.7,1.6881451735916278e+18,1.0,-71.9,,,
1538,0.3191401869676959,14780,122.25,,,1.6881552e+18,,,,,2.8,,,put,american,2025-01-17,100,125.0,,-0.06961404223487938,0.0018094624464044396,-0.007465618898467956,0.28631067871482124,3.1,321,2.4,309,,2.75,[209],313.0,2.8,1.6881515153215135e+18,1.0,-72.1,,,
1636,0.3081635024797284,2412,121.475,,,1.6881552e+18,,,,,3.45,,,put,american,2025-06-20,100,125.0,,-0.07818147027186227,0.001811236634734537,-0.006511414283595243,0.43273147514939647,4.0,220,3.05,164,,3.525,[209],313.0,3.45,1.688153604289835e+18,1.0,-72.8,,,
1284,0.29165390123248347,147,202.725,,,1.6880688e+18,,,,,69.7,,,call,american,2024-09-20,100,130.0,,0.9375441571720863,0.0018340104543220583,-0.0208853656200095,0.23486676945028673,74.15,120,71.3,7,,72.725,[209],312.0,69.7,1.688053306765776e+18,1.0,8.425,,,
17,1.471647409246366,36,194.825,,,1.6881552e+18,,,,,53.15,,,call,american,2023-07-07,100,140.0,,0.9713336692654054,0.0018385211179840098,-0.22214468215764882,0.020842082715353004,55.9,1,53.75,1,,54.825,[209],307.0,53.15,1.6881486018749007e+18,5.0,0.525,,,
1590,0.28236616803740533,992,207.875,,,1.6881552e+18,,,,,76.95,,,call,american,2025-06-20,100,130.0,,0.9166702540331612,0.0018424694396766712,-0.019205527000349734,0.42421835569977623,79.65,27,76.1,60,,77.875,[209],313.0,76.95,1.6881464623952512e+18,1.0,13.575,,,
643,0.35713698947219974,27201,144.685,,,1.6881552e+18,,,,,0.3,,,put,american,2023-09-15,100,145.0,,-0.02464896791774254,0.0018503849699795132,-0.011565329980978385,0.06960541764653136,0.34,262,0.29,270,,0.315,[233],302.0,0.3,1.6881548334035523e+18,1.0,-49.6,,,
187,0.3952114642127449,2390,164.95,,,1.6881552e+18,,,,,0.04,,,put,american,2023-07-14,100,165.0,,-0.009908104453542711,0.0018612143299670707,-0.014786898529315565,0.006969895916618849,0.06,263,0.04,313,,0.05,[227],309.0,0.04,1.688154639627448e+18,75.0,-29.4,,,
805,0.19609559982436603,35,255.15,,,1.6881552e+18,,,,,0.15,,,call,american,2023-11-17,100,255.0,,0.017905121038394974,0.0018790486988987437,-0.00415138831850199,0.0406181154642294,0.18,254,0.12,372,,0.15,[209],303.0,0.15,1.688139286816694e+18,1.0,60.85,,,
1027,0.3239613332366676,26073,134.165,,,1.6881552e+18,,,,,0.83,,,put,american,2024-01-19,100,135.0,,-0.04020367868964547,0.0018876486284806159,-0.00915595120303231,0.10360934141351538,0.87,18,0.8,1,,0.835,[209],322.0,0.83,1.6881541167170112e+18,2.0,-60.1,,,
903,0.1949267970021987,465,260.185,,,1.6881552e+18,,,,,0.16,,,call,american,2023-12-15,100,260.0,,0.02012970428115701,0.001913288109486836,-0.00422337819242274,0.04598773190344613,0.21,243,0.16,216,,0.185,[209],316.0,0.16,1.6881378334579684e+18,3.0,65.885,,,
1382,0.3048429816751463,62,204.9,,,1.6881552e+18,,,,,74.16,,,call,american,2024-12-20,100,130.0,,0.9224751935159377,0.001922742335713741,-0.021398834923180614,0.38874397568396246,76.8,90,73.0,1,,74.9,[209],316.0,74.16,1.68814813750832e+18,1.0,10.6,,,
1001,0.19056265787833793,577,265.22,,,1.6881552e+18,,,,,0.21,,,call,american,2024-01-19,100,265.0,,0.022114584740782407,0.0019307966590378694,-0.0041329158212290084,0.12327071940649309,0.25,35,0.19,352,,0.22,[209],316.0,0.21,1.6881531578797716e+18,6.0,70.92,,,
1232,0.31720841396039107,16843,128.265,,,1.6881552e+18,,,,,1.78,,,put,american,2024-06-21,100,130.0,,-0.058253812611317186,0.0019474236148082805,-0.008482315102054487,0.2216208148297997,1.81,1,1.66,1,,1.735,[209],303.0,1.78,1.68815036780071e+18,1.0,-66.0,,,
1079,0.30788349993494496,895,199.475,,,1.6881552e+18,,,,,62.6,,,call,american,2024-03-15,100,135.0,,0.9498048464357818,0.001970935855049946,-0.023912072712767407,0.19433398259763263,65.95,110,63.0,107,,64.475,[209],325.0,62.6,1.6881323005505508e+18,1.0,5.175,,,
1333,0.30213571514236115,1037,127.94,,,1.6881552e+18,,,,,2.57,,,put,american,2024-09-20,100,130.0,,-0.06380222435010169,0.001980044977334151,-0.007513786108713705,0.24387140499086343,2.92,725,1.2,720,,2.06,[227],312.0,2.57,1.6881399358798605e+18,1.0,-66.4,,,
1685,0.2614675373696103,857,211.675,,,1.6881552e+18,,,,,76.15,,,call,american,2025-12-19,100,135.0,,0.9028666376299676,0.0019801406983493185,-0.018443296655007987,0.46489765771214,78.25,264,75.1,280,,76.675,[209],308.0,76.15,1.6881453514213558e+18,1.0,17.375,,,
1107,0.1919774017808751,1590,275.315,,,1.6881552e+18,,,,,0.31,,,call,american,2024-03-15,100,275.0,,0.02704539901637343,0.001989855580724558,-0.004406144719690638,0.14645744132419936,0.36,353,0.27,294,,0.315,[232],304.0,0.31,1.6881472364347965e+18,6.0,81.015,,,
783,0.2802231100740769,91,197.125,,,1.6881552e+18,,,,,51.23,,,call,american,2023-11-17,100,145.0,,0.9687838070713587,0.0019992951172300467,-0.02453207316282377,0.08743609069659315,53.8,1,50.45,1,,52.125,[232],312.0,51.23,1.688145708364657e+18,4.0,2.825,,,
1212,0.19106083667539847,1322,290.46,,,1.6881552e+18,,,,,0.45,,,call,american,2024-06-21,100,290.0,,0.033060468130242174,0.0020016053043573575,-0.0045179976953864985,0.18662154282927682,0.8,605,0.12,584,,0.46,[209],313.0,0.45,1.6881447941065943e+18,1.0,96.16,,,
560,0.38482027604272057,12195,149.76,,,1.6881552e+18,,,,,0.23,,,put,american,2023-08-18,100,150.0,,-0.02246429046519116,0.002003191329775001,-0.014764832771948557,0.02914321153345033,0.25,198,0.23,128,,0.24,[227],302.0,0.23,1.6881550471397837e+18,1.0,-44.5,,,
975,0.34227030325456614,9085,198.575,,,1.6881552e+18,,,,,63.12,,,call,american,2024-01-19,100,135.0,,0.950670691596188,0.0020052305464443015,-0.026544714177398978,0.17913682787573204,64.55,1,62.6,1,,63.575,[232],302.0,63.12,1.6881547607813043e+18,7.0,4.275,,,
1181,0.28014477711885344,5125,201.25,,,1.6881552e+18,,,,,66.0,,,call,american,2024-06-21,100,135.0,,0.9426454693157671,0.0020164046653292174,-0.022016657061474945,0.21710279421586795,67.5,90,65.0,179,,66.25,[209],313.0,66.0,1.6881474604997187e+18,1.0,6.95,,,
1435,0.297246439909903,230,127.5,,,1.6881552e+18,,,,,3.1,,,put,american,2024-12-20,100,130.0,,-0.07063366648987147,0.0020165382140897286,-0.0071525372160411394,0.2831019842801551,3.25,2,1.75,546,,2.5,[209],313.0,3.1,1.688146009656598e+18,3.0,-66.8,,,
1731,0.3022770515777532,1312,124.725,,,1.6881552e+18,,,,,5.42,,,put,american,2025-12-19,100,130.0,,-0.10030323780237142,0.002023089563177167,-0.00639290800725243,0.5010854413076256,5.5,1,5.05,2,,5.275,[209],325.0,5.42,1.6881437909283648e+18,1.0,-69.6,,,
832,0.33132246261671333,4765,139.37,,,1.6881552e+18,,,,,0.64,,,put,american,2023-11-17,100,140.0,,-0.03641036825723119,0.002028831890212514,-0.010548448148370894,0.08924797967647281,0.66,11,0.6,7,,0.63,[233],302.0,0.64,1.6881537819392325e+18,1.0,-54.9,,,
1637,0.29171589221865246,1933,126.355,,,1.6881552e+18,,,,,4.0,,,put,american,2025-06-20,100,130.0,,-0.08481755626906173,0.002037440292827202,-0.0063988971112916475,0.441520145086245,4.75,188,2.54,410,,3.645,[232],308.0,4.0,1.6881530962424023e+18,2.0,-67.9,,,
132,0.4984493336925168,149,194.65,,,1.6881552e+18,,,,,33.82,,,call,american,2023-07-14,100,160.0,,0.9850310564950748,0.0020637129095107867,-0.04574099651718154,0.016184981133346397,35.35,65,33.95,27,,34.65,[232],308.0,33.82,1.688153306772418e+18,1.0,0.35,,,
1539,0.3085662318371873,19081,126.84,,,1.6881552e+18,,,,,3.42,,,put,american,2025-01-17,100,130.0,,-0.08016057278670222,0.002073224136021357,-0.007826966071907634,0.4055084968354701,3.55,1,2.77,65,,3.16,[232],308.0,3.42,1.6881545408684055e+18,3.0,-67.5,,,
21,1.0945066931571064,295,194.65,,,1.6881552e+18,,,,,43.74,,,call,american,2023-07-07,100,150.0,,0.9767647846279428,0.0020767652310252605,-0.1463396945513545,0.010775172875680613,46.0,55,43.3,60,,44.65,[232],312.0,43.74,1.6881540308182208e+18,1.0,0.35,,,
1591,0.2696137587576242,212,208.575,,,1.6881552e+18,,,,,73.05,,,call,american,2025-06-20,100,135.0,,0.9087247728835063,0.0020786485058426896,-0.019823222312365645,0.4326542382159093,75.15,266,72.0,282,,73.575,[209],313.0,73.05,1.6881464852968804e+18,1.0,14.275,,,
155,0.2720786388800231,390,220.025,,,1.6881552e+18,,,,,0.03,,,call,american,2023-07-14,100,220.0,,0.0075422361810181466,0.002085192350514216,-0.008163467637603925,0.009107806453245836,0.03,15,0.02,78,,0.025,[232],308.0,0.03,1.688154625249208e+18,1.0,25.725,,,
46,0.3233126912371813,1111,215.015,,,1.6881552e+18,,,,,0.03,,,call,american,2023-07-07,100,215.0,,0.005824518886900524,0.00209006262905231,-0.011438888922963566,0.005848976294345568,0.02,13,0.01,32,,0.015,[236],322.0,0.03,1.6881549005084774e+18,20.0,20.715,,,
1489,0.26992549445156855,11074,205.35,,,1.6881552e+18,,,,,70.94,,,call,american,2025-01-17,100,135.0,,0.9233013706265273,0.002090250087744177,-0.020679784172360875,0.3920962237785284,71.4,10,69.3,27,,70.35,[233],302.0,70.94,1.688154316245116e+18,1.0,11.05,,,
1130,0.31633694840814686,1884,133.715,,,1.6881552e+18,,,,,1.3,,,put,american,2024-03-15,100,135.0,,-0.05266543350555345,0.002113639126403801,-0.009483735854711735,0.19712382359992808,1.36,254,1.21,165,,1.285,[209],325.0,1.3,1.6881526834954156e+18,1.0,-60.6,,,
83,0.46600372892869885,6916,169.965,,,1.6881552e+18,,,,,0.04,,,put,american,2023-07-07,100,170.0,,-0.008848515997404428,0.0021138197558505023,-0.02352018103972976,0.004836478538010804,0.04,10,0.03,115,,0.035,[209],301.0,0.04,1.688153881158401e+18,2.0,-24.3,,,
434,0.14814270695112855,50,195.05,,,1.6881552e+18,,,,,20.0,,,call,american,2023-08-04,100,175.0,,0.9928614650350145,0.0021421985601826382,-0.023868306961577247,0.0097931842794715,21.65,3,18.45,18,,20.05,[209],315.0,20.0,1.6881547345159032e+18,1.0,0.75,,,
1316,0.21089914086853231,237,310.835,,,1.6881552e+18,,,,,0.48,,,call,american,2024-09-20,100,310.0,,0.04692753567038897,0.002149107079241986,-0.005969995452948818,0.20957405788806047,1.28,430,0.39,167,,0.835,[227],302.0,0.48,1.6881541946910346e+18,1.0,116.535,,,
471,0.38473747570342404,311,154.82,,,1.6881552e+18,,,,,0.17,,,put,american,2023-08-04,100,155.0,,-0.020301448659628345,0.002169158913262331,-0.016088706985632018,0.025015082099213923,0.19,59,0.17,58,,0.18,[209],316.0,0.17,1.6881512734746404e+18,1.0,-39.5,,,
1383,0.2872758206762717,23,205.4,,,1.6881552e+18,,,,,70.02,,,call,american,2024-12-20,100,135.0,,0.9155617537629815,0.002174992031335075,-0.021893472182604637,0.39450876199166585,72.05,120,68.75,28,,70.4,[232],308.0,70.02,1.6881490885758797e+18,12.0,11.1,,,
529,0.23249074777584508,1580,235.08,,,1.6881552e+18,,,,,0.08,,,call,american,2023-08-18,100,235.0,,0.013970754361903828,0.0021831283758588066,-0.006432083629286028,0.01973582635881813,0.09,130,0.07,86,,0.08,[209],319.0,0.08,1.6881544987801864e+18,2.0,40.78,,,
704,0.18936297340931404,3926,245.13,,,1.6881552e+18,,,,,0.15,,,call,american,2023-10-20,100,245.0,,0.017942894291546465,0.0021893574366808007,-0.004478270401599188,0.03473201706155801,0.15,226,0.11,197,,0.13,[209],315.0,0.15,1.6881551684001183e+18,10.0,50.83,,,
926,0.32299519564461926,9148,139.195,,,1.6881552e+18,,,,,0.8,,,put,american,2023-12-15,100,140.0,,-0.04273782126663873,0.0021894558143144786,-0.010665307198273445,0.09963253580447795,0.86,228,0.75,408,,0.805,[209],316.0,0.8,1.6881548900504067e+18,1.0,-55.1,,,
976,0.30525784035317377,15104,198.55,,,1.6881552e+18,,,,,58.3,,,call,american,2024-01-19,100,140.0,,0.9521379762193594,0.0021980048846844107,-0.025716315789313805,0.1791097833224271,59.25,1,57.85,1,,58.55,[232],308.0,58.3,1.6881534368854287e+18,10.0,4.25,,,
733,0.3207384295357382,6698,144.5,,,1.6881552e+18,,,,,0.48,,,put,american,2023-10-20,100,145.0,,-0.03399191421737649,0.00220947089091887,-0.010860681128373212,0.0817745798379969,0.53,190,0.47,18,,0.5,[209],300.0,0.48,1.688155041690134e+18,1.0,-49.8,,,
1686,0.26647885738542537,1206,213.225,,,1.6881552e+18,,,,,73.0,,,call,american,2025-12-19,100,140.0,,0.8865508715450234,0.002228928007926316,-0.01971127809185578,0.4892562128629124,75.15,277,71.3,315,,73.225,[209],308.0,73.0,1.688150381369006e+18,1.0,18.925,,,
29,0.4082911163541045,173,194.45,,,1.6881552e+18,,,,,21.7,,,call,american,2023-07-07,100,172.5,,0.9918037520630664,0.002229449854397654,-0.04036678393182469,0.00484995850726222,22.4,62,21.5,10,,21.95,[209],313.0,21.7,1.6881548801100526e+18,4.0,0.15,,,
1285,0.3044361840509767,50,203.85,,,1.6881552e+18,,,,,67.9,,,call,american,2024-09-20,100,135.0,,0.9182233784010674,0.002232135400113712,-0.023587929157340207,0.3723492810576073,70.7,1,67.0,1,,68.85,[209],313.0,67.9,1.6881454950927987e+18,1.0,9.55,,,
390,0.35454869149789137,815,159.88,,,1.6881552e+18,,,,,0.12,,,put,american,2023-07-28,100,160.0,,-0.016885190771180603,0.0022444380439981364,-0.014164435138156888,0.022621953397205675,0.14,31,0.1,18,,0.12,[227],302.0,0.12,1.6881544033766912e+18,2.0,-34.4,,,
620,0.20965267516251376,7406,240.11,,,1.6881552e+18,,,,,0.12,,,call,american,2023-09-15,100,240.0,,0.01670722407615502,0.0022535124275860274,-0.005514076734967809,0.026523170072635258,0.12,115,0.1,71,,0.11,[227],302.0,0.12,1.6881551154717978e+18,1.0,45.81,,,
1080,0.28333230892155753,968,199.65,,,1.6881552e+18,,,,,58.62,,,call,american,2024-03-15,100,140.0,,0.9461474172348816,0.0022669071488695043,-0.02423875474917214,0.1957069357657824,61.25,120,58.05,28,,59.65,[232],308.0,58.62,1.688137108140032e+18,1.0,5.35,,,
1732,0.30409575129427524,315,128.725,,,1.6881552e+18,,,,,6.1,,,put,american,2025-12-19,100,135.0,,-0.11599809598875578,0.0022672395418111566,-0.007156355218977845,0.5519830306705044,6.65,130,5.9,1,,6.275,[209],303.0,6.1,1.6881508651379569e+18,10.0,-65.6,,,
188,0.3669568676085597,484,167.445,,,1.6881552e+18,,,,,0.04,,,put,american,2023-07-14,100,167.5,,-0.011518886334533575,0.0022778997013904426,-0.015575671893721686,0.016325877279002806,0.06,85,0.05,113,,0.055,[209],300.0,0.04,1.6881517237157647e+18,2.0,-26.9,,,
1233,0.30938981902796614,9508,132.945,,,1.6881552e+18,,,,,2.02,,,put,american,2024-06-21,100,135.0,,-0.06928400028836124,0.0023047007996053483,-0.009443786498907456,0.23042684000262795,2.21,136,1.9,1,,2.055,[209],322.0,2.02,1.688153592078269e+18,1.0,-61.4,,,
606,0.27374902726999534,10009,195.95,,,1.6881552e+18,,,,,40.41,,,call,american,2023-09-15,100,155.0,,0.9756164702680309,0.002314969953579127,-0.027095307020780068,0.06959594621747034,42.3,60,39.6,90,,40.95,[233],302.0,40.41,1.688153214099302e+18,46.0,1.65,,,
362,0.23086903979976944,120,225.045,,,1.6881552e+18,,,,,0.05,,,call,american,2023-07-28,100,225.0,,0.010729178023075568,0.002318142356634693,-0.006645228561884368,0.013994374975002088,0.06,62,0.03,10,,0.045,[227],323.0,0.05,1.6881532919413445e+18,10.0,30.745,,,
1638,0.291578255619396,529,130.525,,,1.6881552e+18,,,,,4.89,,,put,american,2025-06-20,100,135.0,,-0.1007037954501695,0.0023277824121089464,-0.007164865801590512,0.46399539558656455,5.25,177,3.7,302,,4.475,[232],308.0,4.89,1.688142898938896e+18,2.0,-63.8,,,
1028,0.3111945356722721,34426,138.97,,,1.6881552e+18,,,,,0.99,,,put,american,2024-01-19,100,140.0,,-0.049849223647018125,0.0023324480261189087,-0.010329220058699356,0.18081906495356065,1.07,5,0.99,3,,1.03,[227],323.0,0.99,1.68815504596635e+18,10.0,-55.3,,,
902,0.18739747771499987,194,255.225,,,1.6881552e+18,,,,,0.22,,,call,american,2023-12-15,100,255.0,,0.024605235955319615,0.002339440267517832,-0.004815533843112051,0.10655353879620706,0.24,4,0.21,64,,0.225,[209],303.0,0.22,1.6881444740221007e+18,1.0,60.925,,,
1334,0.3015581425454797,856,132.42,,,1.6881552e+18,,,,,2.88,,,put,american,2024-09-20,100,135.0,,-0.07799930294693574,0.002346579657947825,-0.008784616493897895,0.37499813827904993,3.1,539,2.06,818,,2.58,[209],313.0,2.88,1.6881455205418716e+18,1.0,-61.9,,,
261,0.22164451285256673,7279,220.03,,,1.6881552e+18,,,,,0.03,,,call,american,2023-07-21,100,220.0,,0.008790881074000166,0.0023527679701110574,-0.006187547908498943,0.011777848590784647,0.04,115,0.02,51,,0.03,[209],303.0,0.03,1.68815461809834e+18,5.0,25.73,,,
1436,0.29788024104653854,98,131.67,,,1.6881552e+18,,,,,3.49,,,put,american,2024-12-20,100,135.0,,-0.08843746704513754,0.002364931429927334,-0.00824238367512157,0.4069835404557896,4.4,907,2.26,1096,,3.33,[232],312.0,3.49,1.6881548860230093e+18,2.0,-62.6,,,
1592,0.2666137432330612,582,209.675,,,1.6881552e+18,,,,,69.22,,,call,american,2025-06-20,100,140.0,,0.8948313811344023,0.0023651471176826568,-0.02090585858346529,0.4486193017192868,70.85,176,68.5,340,,69.675,[232],308.0,69.22,1.6881481662054085e+18,3.0,15.375,,,
