,implied_volatility,open_interest,break_even_price,day_close,day_high,last_updated,day_low,day_open,day_change_percent,day_change,previous_close,day_volume,day_vwap,contract_type,exercise_style,expiration_date,shares_per_contract,strike_price,option_symbol,delta,gamma,theta,vega,ask,ask_size,bid,bid_size,quote_last_updated,midpoint,conditions,exchange,price,sip_timestamp,size,change_to_break_even,underlying_last_updated,underlying_price,underlying_ticker
1703,0.22815805540042738,1028,248.65,,,1.6884144e+18,,,,,23.5,,,call,american,2025-12-19,100,225.0,,0.5150138458196786,0.005812989685063879,-0.02458952245507418,1.1355030821599446,24.1,129,23.2,133,,23.65,[232],312.0,23.5,1.6884034258932644e+18,1.0,56.2,,,
892,0.19713538697810287,43154,211.75,,,1.6884144e+18,,,,,6.75,,,call,american,2023-12-15,100,205.0,,0.39745398202064186,0.015301136777809577,-0.0388742372644882,0.4839871536536294,6.8,563,6.7,16,,6.75,[209],304.0,6.75,1.6884035259113756e+18,1.0,19.3,,,
1251,0.19686756255495885,5,191.6,,,1.6881552e+18,,,,,32.8,,,put,american,2024-06-21,100,225.0,,-0.8346052219035253,0.01510251646477892,-0.004695143857918463,0.3767932110487084,34.65,576,32.15,609,,33.4,[209],322.0,32.8,1.688145470657e+18,1.0,-0.85,,,
1244,0.22849634794972173,3035,177.35,,,1.6884144e+18,,,,,12.95,,,put,american,2024-06-21,100,190.0,,-0.38982346505403503,0.010130844291020553,-0.015575929736421048,0.7046264050498334,12.8,486,12.5,46,,12.65,[209],312.0,12.95,1.688401701772312e+18,1.0,-15.1,,,
653,0.1967281089795277,1797,187.6,,,1.6884144e+18,,,,,7.43,,,put,american,2023-09-15,100,195.0,,-0.5190564325055086,0.025305977540631772,-0.036035016069262425,0.34156609118248743,7.45,127,7.35,67,,7.4,[232],312.0,7.43,1.6884033529719642e+18,1.0,-4.85,,,
1415,0.19654027292633738,1193,296.445,,,1.6881552e+18,,,,,1.6,,,call,american,2024-12-20,100,295.0,,0.07541437384480051,0.003121018707457333,-0.007741270347116735,0.4495800363344014,1.63,83,1.26,171,,1.445,[209],313.0,1.6,1.688146248476e+18,1.0,103.995,,,
39,0.19768203022769024,27746,197.635,,,1.6884144e+18,,,,,0.14,,,call,american,2023-07-07,100,197.5,,0.08263928242561,0.04324248015442626,-0.08772265400798036,0.03310203374493575,0.14,155,0.13,251,,0.135,[209],312.0,0.14,1.6884035959023703e+18,1.0,5.185,,,
888,0.2290737802276118,5901,202.95,,,1.6884144e+18,,,,,17.85,,,call,american,2023-12-15,100,185.0,,0.678225145453127,0.012213749268047178,-0.046493693517798626,0.4720045859286636,18.05,204,17.85,137,,17.95,[232],312.0,17.85,1.6884030197844293e+18,1.0,10.5,,,
260,0.22926656836857498,3843,215.045,,,1.6884144e+18,,,,,0.05,,,call,american,2023-07-21,100,215.0,,0.013385704945091375,0.0036063017566675907,-0.009936110769258636,0.01062087780912167,0.05,856,0.04,25,,0.045,[209],300.0,0.05,1.6884035854568238e+18,1.0,22.595,,,
522,0.1964199848225739,21403,202.815,,,1.6884144e+18,,,,,2.82,,,call,american,2023-08-18,100,200.0,,0.32954852520635924,0.027404516601001447,-0.061248634860170244,0.2483526560621704,2.83,40,2.8,62,,2.815,[227],302.0,2.82,1.6884035889187195e+18,1.0,10.365,,,
1655,0.2293478949287794,175,185.9,,,1.6884144e+18,,,,,33.35,,,put,american,2025-06-20,100,220.0,,-0.6147298564623451,0.010023048555231033,-0.006979024249452754,0.9070694689342735,35.45,323,32.75,164,,34.1,[209],316.0,33.35,1.6883991506513644e+18,1.0,-6.55,,,
708,0.22944706619773023,121,265.05,,,1.686168e+18,,,,,0.06,,,call,american,2023-10-20,100,265.0,,0.006501102538029568,0.0007609437812891828,-0.0021833195973041996,0.012743194565548878,0.06,94,0.04,170,,0.05,[209],316.0,0.06,1.686144607339e+18,1.0,72.6,,,
1518,0.19627527155336433,8265,282.67,,,1.6881552e+18,,,,,3.05,,,call,american,2025-01-17,100,280.0,,0.12447499234746189,0.004402717350363525,-0.011248884588731307,0.42090127981222664,2.73,120,2.61,119,,2.67,[232],312.0,3.05,1.688154417039e+18,1.0,90.22,,,
1109,0.1960756896988321,1370,285.17,,,1.6884144e+18,,,,,0.25,,,call,american,2024-03-15,100,285.0,,0.015372494800263398,0.0012105847696548913,-0.002709619870157176,0.06584970034653526,0.19,213,0.15,277,,0.17,[209],325.0,0.25,1.6883910076035912e+18,1.0,92.72,,,
1750,0.22977222013243614,163,186.325,,,1.6884144e+18,,,,,38.46,,,put,american,2025-12-19,100,225.0,,-0.6263323717785857,0.00965654520691494,-0.00515288050551478,0.9771141303969041,40.45,230,36.9,250,,38.675,[227],312.0,38.46,1.6884012821569948e+18,1.0,-6.12,,,
809,0.22983638557744834,139,275.065,,,1.686168e+18,,,,,0.05,,,call,american,2023-11-17,100,275.0,,0.007425009767552691,0.0007580768987355341,-0.0022028775521738416,0.04116445900895908,0.08,291,0.05,439,,0.065,[209],300.0,0.05,1.686145659425e+18,1.0,82.615,,,
704,0.19593071355125788,4665,245.12,,,1.6884144e+18,,,,,0.12,,,call,american,2023-10-20,100,245.0,,0.01645902670214682,0.001998074829602632,-0.004273590836835279,0.033974600635432575,0.13,98,0.11,128,,0.12,[209],304.0,0.12,1.6883952016299658e+18,1.0,52.67,,,
1398,0.23005134268858232,1593,229.5,,,1.6884144e+18,,,,,19.92,,,call,american,2024-12-20,100,210.0,,0.5210056021115331,0.007512553866177666,-0.03012337790032746,0.9596232312546402,19.7,151,19.3,157,,19.5,[227],302.0,19.92,1.688393270827849e+18,1.0,37.05,,,
1608,0.22925029400185745,822,240.825,,,1.6884144e+18,,,,,20.52,,,call,american,2025-06-20,100,220.0,,0.5029399317549177,0.006513728997997416,-0.026700615329231465,1.00899746551578,21.15,200,20.5,128,,20.825,[227],302.0,20.52,1.6883965853905262e+18,1.0,48.375,,,
985,0.23046368116076946,30553,204.6,,,1.6884144e+18,,,,,19.35,,,call,american,2024-01-19,100,185.0,,0.6761892254517307,0.011027538581957019,-0.04341535804929388,0.517446494619397,19.7,250,19.5,109,,19.6,[209],303.0,19.35,1.6884019134363292e+18,1.0,12.15,,,
1399,0.22658432187283128,911,232.275,,,1.6881552e+18,,,,,17.82,,,call,american,2024-12-20,100,215.0,,0.48576554718641546,0.007654830015219772,-0.02934150118953759,0.869215864993792,17.4,74,17.15,45,,17.275,[232],323.0,17.82,1.688144137101e+18,1.0,39.825,,,
1516,0.19819406070971418,592,273.725,,,1.6884144e+18,,,,,3.7,,,call,american,2025-01-17,100,270.0,,0.16200483110949557,0.005192771606747714,-0.01375682685734129,0.6786346594110849,3.8,160,3.65,136,,3.725,[209],315.0,3.7,1.6883969837258647e+18,1.0,81.275,,,
1306,0.1996141440219554,999,246.0,,,1.6881552e+18,,,,,6.83,,,call,american,2024-09-20,100,240.0,,0.25682208354167196,0.0076504692299063344,-0.020859906729596242,0.7542089433174454,6.1,179,5.9,105,,6.0,[232],312.0,6.83,1.688155190146e+18,1.0,53.55,,,
935,0.22253061025473983,9427,178.35,,,1.6884144e+18,,,,,6.7,,,put,american,2023-12-15,100,185.0,,-0.33081857210707377,0.013392557337450641,-0.02467103897469268,0.4739433421471233,6.7,458,6.6,72,,6.65,[209],325.0,6.7,1.688398954900175e+18,1.0,-14.1,,,
395,0.1995848044475413,6912,183.895,,,1.6884144e+18,,,,,1.11,,,put,american,2023-07-28,100,185.0,,-0.19696217085372936,0.028808935663677284,-0.053280428609994046,0.12368367701355529,1.12,44,1.09,51,,1.105,[209],312.0,1.11,1.6884035975606615e+18,1.0,-8.55,,,
1452,0.22259775946073249,530,186.275,,,1.6881552e+18,,,,,28.16,,,put,american,2024-12-20,100,215.0,,-0.6122859076288247,0.010961625667702738,-0.008613048725430245,0.7862420947212897,30.0,886,27.45,591,,28.725,[227],312.0,28.16,1.688147558947e+18,1.0,-6.17,,,
841,0.22300939496199154,4497,179.075,,,1.6884144e+18,,,,,6.0,,,put,american,2023-11-17,100,185.0,,-0.3263358029386805,0.014510388323899157,-0.02784866127899323,0.43297249802185184,6.0,21,5.85,1264,,5.925,[209],316.0,6.0,1.6884028890666744e+18,1.0,-13.4,,,
480,0.19943308617174044,167,191.125,,,1.6884144e+18,,,,,8.85,,,put,american,2023-08-04,100,200.0,,-0.7349629225559413,0.03267328828956952,-0.046834581033571215,0.1958911532064428,9.1,793,8.65,255,,8.875,[209],325.0,8.85,1.6884035475007437e+18,1.0,-1.32,,,
614,0.19898601012898234,27295,201.525,,,1.6884144e+18,,,,,6.53,,,call,american,2023-09-15,100,195.0,,0.49911923226034705,0.02345970780429016,-0.058335868806014574,0.3443849940037434,6.55,6,6.5,30,,6.525,[232],304.0,6.53,1.6884035896339932e+18,1.0,9.075,,,
1609,0.22344195346846227,492,243.7,,,1.6884144e+18,,,,,18.7,,,call,american,2025-06-20,100,225.0,,0.4722624718945847,0.00661900536355279,-0.02564438618312415,1.0472570594006059,18.9,58,18.5,59,,18.7,[232],323.0,18.7,1.688398010799057e+18,1.0,51.25,,,
1091,0.2238841995524556,2566,211.075,,,1.6884144e+18,,,,,15.81,,,call,american,2024-03-15,100,195.0,,0.5745744854533117,0.011007526417605877,-0.039712851145899154,0.6241721370598402,16.15,51,16.0,190,,16.075,[227],302.0,15.81,1.6884023162752177e+18,1.0,18.625,,,
1141,0.2248538185486732,10368,179.225,,,1.6884144e+18,,,,,10.65,,,put,american,2024-03-15,100,190.0,,-0.39613240578575015,0.011852452693338868,-0.019256812589751676,0.605121936011085,11.05,80,10.5,322,,10.775,[227],312.0,10.65,1.6884030648371433e+18,1.0,-13.2,,,
481,0.2265771760762815,52,191.675,,,1.6884144e+18,,,,,13.04,,,put,american,2023-08-04,100,205.0,,-0.828871418446225,0.02355832499868764,-0.03936427942892732,0.1475820199146222,13.95,640,12.7,64,,13.325,[232],312.0,13.04,1.6884025504689585e+18,1.0,-0.775,,,
1620,0.19854426420443927,653,312.355,,,1.6884144e+18,,,,,2.33,,,call,american,2025-06-20,100,310.0,,0.1006129621726695,0.0032808445376271925,-0.008670879673844532,0.5441073802150066,2.47,196,2.24,123,,2.355,[209],315.0,2.33,1.688395507849358e+18,1.0,119.905,,,
1554,0.22562302483261146,1650,182.025,,,1.6884144e+18,,,,,23.1,,,put,american,2025-01-17,100,205.0,,-0.5086555448200957,0.009802417449860682,-0.00970161365508823,0.9084494838857102,23.2,1,22.75,37,,22.975,[209],313.0,23.1,1.6883995901184627e+18,1.0,-10.4,,,
1553,0.22603257209243144,6248,179.8,,,1.6884144e+18,,,,,20.8,,,put,american,2025-01-17,100,200.0,,-0.4624287103526076,0.009315053908416866,-0.010045119872211903,0.904037389490211,20.75,8,19.65,1,,20.2,[209],313.0,20.8,1.688402350696514e+18,1.0,-12.6,,,
844,0.198460744277601,336,187.875,,,1.6884144e+18,,,,,12.3,,,put,american,2023-11-17,100,200.0,,-0.5840233077085185,0.0195379723533749,-0.023141241420189113,0.4609439665062876,12.2,283,12.05,84,,12.125,[232],308.0,12.3,1.688401678301186e+18,1.0,-4.57,,,
1007,0.22639902371029041,26788,300.065,,,1.6884144e+18,,,,,0.07,,,call,american,2024-01-19,100,300.0,,0.006337736709451503,0.0005493408113914798,-0.0015732894850671553,0.02044769716388235,0.07,159,0.06,55,,0.065,[209],301.0,0.07,1.688403116846715e+18,1.0,107.615,,,
1299,0.22640474720035866,1150,223.5,,,1.6884144e+18,,,,,18.35,,,call,american,2024-09-20,100,205.0,,0.5333358163913856,0.008317661544733415,-0.032017411714156896,0.8585933985135037,18.6,153,18.4,38,,18.5,[209],313.0,18.35,1.6883989905499308e+18,1.0,31.05,,,
1517,0.19838594339747626,903,278.125,,,1.6884144e+18,,,,,3.1,,,call,american,2025-01-17,100,275.0,,0.14131812569564375,0.004788545467141565,-0.012551151988280938,0.6988222617678196,3.2,140,3.05,338,,3.125,[227],312.0,3.1,1.6883973176327447e+18,1.0,85.675,,,
1450,0.2265065808692753,872,182.225,,,1.6881552e+18,,,,,22.65,,,put,american,2024-12-20,100,205.0,,-0.5121499771981981,0.009922854201290039,-0.010159872479378922,0.8864289585208701,23.1,132,22.45,41,,22.775,[209],313.0,22.65,1.688145270029e+18,1.0,-10.2,,,
1316,0.1982215926849191,275,310.46,,,1.6884144e+18,,,,,0.46,,,call,american,2024-09-20,100,310.0,,0.029748984884608146,0.0016129498233376104,-0.003871149637864755,0.22396316128604593,0.52,273,0.4,111,,0.46,[219],301.0,0.46,1.6883971849134945e+18,1.0,118.01,,,
908,0.22654636682464616,18,285.065,,,1.6880688e+18,,,,,0.04,,,call,american,2023-12-15,100,285.0,,0.006937728457981814,0.000660407953406363,-0.0018789250761134866,0.017359910157728985,0.08,257,0.05,320,,0.065,[209],300.0,0.04,1.688060228004e+18,1.0,92.615,,,
1350,0.1981997289240141,621,188.8,,,1.6881552e+18,,,,,26.8,,,put,american,2024-09-20,100,215.0,,-0.6722906044945735,0.013855402769494159,-0.007555047335030725,0.7039399444947889,27.45,859,24.95,862,,26.2,[209],322.0,26.8,1.688145527119e+18,1.0,-3.65,,,
1451,0.22518196471060764,1242,184.4,,,1.6884144e+18,,,,,25.5,,,put,american,2024-12-20,100,210.0,,-0.5617331102295353,0.010489484358883817,-0.009712352497459335,0.865875293518858,26.1,212,25.1,40,,25.6,[209],313.0,25.5,1.6883975044572836e+18,1.0,-8.05,,,
612,0.222434933549699,23766,197.875,,,1.6884144e+18,,,,,12.84,,,call,american,2023-09-15,100,185.0,,0.7049944953810439,0.01834579487891221,-0.06138222829931186,0.2788132796989599,12.95,8,12.8,162,,12.875,[233],323.0,12.84,1.6884030725514053e+18,1.0,5.425,,,
1298,0.23065915205501158,2849,221.05,,,1.6884144e+18,,,,,20.8,,,call,american,2024-09-20,100,200.0,,0.5730705280539077,0.008033746951631336,-0.03268473440310125,0.8289335383719757,21.15,134,20.95,37,,21.05,[239],301.0,20.8,1.6884002925756675e+18,1.0,28.6,,,
1090,0.2312698142281245,3636,209.075,,,1.6884144e+18,,,,,18.75,,,call,american,2024-03-15,100,190.0,,0.6257987785865705,0.010303848773553772,-0.040510553956858514,0.6023828972255693,19.15,33,19.0,102,,19.075,[209],312.0,18.75,1.6884013646399268e+18,1.0,16.625,,,
739,0.2359850563521361,16278,172.41,,,1.6884144e+18,,,,,2.6,,,put,american,2023-10-20,100,175.0,,-0.18347150634011605,0.011178309925806238,-0.026761533494187088,0.2565556796566777,2.61,80,2.57,49,,2.59,[209],312.0,2.6,1.6884034382332777e+18,1.0,-20.0,,,
1008,0.23641581965380926,1869,310.055,,,1.6884144e+18,,,,,0.07,,,call,american,2024-01-19,100,310.0,,0.005205102178262719,0.00043845128397398584,-0.0013620811212165477,0.020672857066652468,0.06,129,0.05,1,,0.055,[209],301.0,0.07,1.6883982755663409e+18,1.0,117.605,,,
1552,0.23642645448403957,2650,176.575,,,1.6884144e+18,,,,,18.45,,,put,american,2025-01-17,100,195.0,,-0.41775160091487645,0.008445839876648134,-0.011195913805601324,0.8890222274470675,18.65,84,18.2,31,,18.425,[209],316.0,18.45,1.6883978823822615e+18,1.0,-15.9,,,
1652,0.23656597393409853,32,179.575,,,1.6884144e+18,,,,,25.15,,,put,american,2025-06-20,100,205.0,,-0.48187995272158796,0.008407817512591766,-0.008563137960650214,1.0145492894979022,26.05,208,24.8,88,,25.425,[219],313.0,25.15,1.688397607882424e+18,1.0,-12.9,,,
1520,0.19395228544231335,540,291.925,,,1.6884144e+18,,,,,1.78,,,call,american,2025-01-17,100,290.0,,0.09473602374943053,0.0036265664426359,-0.008947167044059356,0.45178881068673454,1.98,103,1.87,85,,1.925,[209],300.0,1.78,1.6883951658544074e+18,1.0,99.475,,,
353,0.2367964868579266,905,193.675,,,1.6884144e+18,,,,,13.65,,,call,american,2023-07-28,100,180.0,,0.8838682067932773,0.017006383254495865,-0.06794451760165789,0.07974083561775502,13.75,39,13.6,39,,13.675,[232],302.0,13.65,1.6884033809750802e+18,1.0,1.225,,,
1748,0.23681835350317268,528,182.3,,,1.6881552e+18,,,,,32.4,,,put,american,2025-12-19,100,215.0,,-0.5401494659968142,0.008509176070048342,-0.0064475093192965655,1.078081877742819,33.35,124,32.05,78,,32.7,[209],322.0,32.4,1.688148036744e+18,1.0,-10.1,,,
1035,0.23725817328346696,18426,170.15,,,1.6884144e+18,,,,,4.85,,,put,american,2024-01-19,100,175.0,,-0.22908235270903313,0.00936248519732512,-0.020490263414644844,0.4268006374730742,4.9,969,4.8,66,,4.85,[209],313.0,4.85,1.6884035181433628e+18,1.0,-22.3,,,
1002,0.1938983431715102,1496,270.15,,,1.6884144e+18,,,,,0.16,,,call,american,2024-01-19,100,270.0,,0.015451676413539592,0.0013948002495376938,-0.0030136148319208455,0.05404077719207714,0.16,73,0.14,173,,0.15,[209],300.0,0.16,1.688400646056915e+18,1.0,77.7,,,
1297,0.23771622037682294,1969,218.8,,,1.6884144e+18,,,,,23.8,,,call,american,2024-09-20,100,195.0,,0.6112145506660387,0.0076769612558440885,-0.0335568984166138,0.8007098258427391,23.9,109,23.7,55,,23.8,[209],312.0,23.8,1.688402903605257e+18,1.0,26.35,,,
524,0.1944988544427575,31225,210.79,,,1.6884144e+18,,,,,0.79,,,call,american,2023-08-18,100,210.0,,0.12248801991914608,0.01545792981367675,-0.0325301452508078,0.13779893025454476,0.8,102,0.78,41,,0.79,[209],319.0,0.79,1.688403485508003e+18,1.0,18.34,,,
990,0.19381552763051169,55817,216.25,,,1.6884144e+18,,,,,6.26,,,call,american,2024-01-19,100,210.0,,0.3559802236679371,0.013622276134146818,-0.033728002030749125,0.5537804545943525,6.3,93,6.2,381,,6.25,[227],323.0,6.26,1.6884035810723492e+18,1.0,23.8,,,
902,0.19332437233463245,193,255.205,,,1.6881552e+18,,,,,0.22,,,call,american,2023-12-15,100,255.0,,0.022482170790870087,0.0021482710631564954,-0.00458932335291927,0.10450507081297182,0.22,312,0.19,336,,0.205,[209],303.0,0.22,1.688144474022e+18,1.0,62.755,,,
850,0.23810186591494076,0,192.275,,,1.6884144e+18,,,,,36.1,,,put,american,2023-11-17,100,230.0,,-0.940003428763001,0.010385812116418718,-0.0059419989833604855,0.12356179069572529,38.7,88,36.75,60,,37.725,[209],300.0,36.1,1.6883910012269274e+18,1.0,-0.175,,,
1310,0.19331371138113507,939,262.79,,,1.6884144e+18,,,,,2.8,,,call,american,2024-09-20,100,260.0,,0.14271305903897136,0.005535037408289581,-0.013563252888295418,0.5863605735606041,2.84,148,2.74,89,,2.79,[227],302.0,2.8,1.6883987508287117e+18,1.0,70.34,,,
790,0.23810727404006876,11761,200.2,,,1.6884144e+18,,,,,20.2,,,call,american,2023-11-17,100,180.0,,0.7404372091246245,0.01168553536529039,-0.048788747165456836,0.3654401052525658,20.3,72,20.1,132,,20.2,[209],315.0,20.2,1.6884033662254065e+18,1.0,7.75,,,
523,0.19310727851693976,9509,206.51,,,1.6884144e+18,,,,,1.51,,,call,american,2023-08-18,100,205.0,,0.2077643464117568,0.02201550942347904,-0.04648321441398364,0.19852940444088232,1.52,46,1.5,41,,1.51,[236],308.0,1.51,1.688403566102338e+18,1.0,14.06,,,
249,0.19303932286918404,41723,193.525,,,1.6884144e+18,,,,,8.6,,,call,american,2023-07-21,100,185.0,,0.844554015080787,0.02977344421943746,-0.07561379314181553,0.10291850505810222,8.65,10,8.4,43,,8.525,[209],307.0,8.6,1.688403596280587e+18,1.0,1.075,,,
570,0.19272002315535966,1059,190.65,,,1.6884144e+18,,,,,9.5,,,put,american,2023-08-18,100,200.0,,-0.6973921466102903,0.030044038334956048,-0.03835877095008589,0.23760115184091812,9.4,17,9.3,11,,9.35,[209],322.0,9.5,1.6884028625949307e+18,1.0,-1.8,,,
810,0.23860473583073966,28,280.06,,,1.6881552e+18,,,,,0.06,,,call,american,2023-11-17,100,280.0,,0.006697538687010235,0.0006684060668636525,-0.002084998517772316,0.014991027205761351,0.07,175,0.05,121,,0.06,[232],312.0,0.06,1.688147034668e+18,1.0,87.61,,,
621,0.23875827332277846,3844,250.065,,,1.6884144e+18,,,,,0.06,,,call,american,2023-09-15,100,250.0,,0.00934822023051354,0.0012060468549724558,-0.0037061223810026956,0.026285093445841134,0.07,171,0.06,47,,0.065,[209],307.0,0.06,1.6884023092448591e+18,1.0,57.615,,,
1146,0.19228295226045772,1,190.75,,,1.6884144e+18,,,,,24.5,,,put,american,2024-03-15,100,215.0,,-0.7624775677097901,0.01631329804510607,-0.00864749029289001,0.47066212261665263,24.5,510,24.0,219,,24.25,[219],301.0,24.5,1.6883956825935698e+18,1.0,-1.7,,,
1315,0.19365715908256792,538,300.645,,,1.6884144e+18,,,,,0.6,,,call,american,2024-09-20,100,300.0,,0.04044168388828264,0.0020981171965526384,-0.004880760808236085,0.21721396240054403,0.69,1,0.6,1,,0.645,[227],312.0,0.6,1.6884021828297692e+18,1.0,108.195,,,
1654,0.23101450547862173,209,184.175,,,1.6884144e+18,,,,,30.75,,,put,american,2025-06-20,100,215.0,,-0.5708367271053537,0.009503980175257694,-0.0074940545280709195,0.965922025953018,31.5,244,30.15,55,,30.825,[219],313.0,30.75,1.688397540382584e+18,1.0,-8.27,,,
302,0.2351843555878755,4778,177.295,,,1.6884144e+18,,,,,0.2,,,put,american,2023-07-21,100,177.5,,-0.04847639282506982,0.010320934909555742,-0.027756921305599487,0.0382400038067011,0.21,269,0.2,2,,0.205,[209],302.0,0.2,1.6884035101436352e+18,1.0,-15.2,,,
1700,0.23421609862421225,436,240.05,,,1.6884144e+18,,,,,30.02,,,call,american,2025-12-19,100,210.0,,0.5913474370154626,0.005472605946618794,-0.025438676753901206,1.176934123018004,30.2,9,29.9,23,,30.05,[232],302.0,30.02,1.688403464827398e+18,1.0,47.6,,,
903,0.19586231725292313,460,260.155,,,1.6884144e+18,,,,,0.17,,,call,american,2023-12-15,100,260.0,,0.017245619343520858,0.0016827088910433272,-0.003671052549699897,0.04590202514788985,0.17,386,0.14,418,,0.155,[227],302.0,0.17,1.6884010544567805e+18,1.0,67.705,,,
1653,0.23131577063959105,193,182.225,,,1.6884144e+18,,,,,27.75,,,put,american,2025-06-20,100,210.0,,-0.5265325402545648,0.009099790989541,-0.007971320859598166,1.005694295777236,28.25,167,27.3,102,,27.775,[209],313.0,27.75,1.688397589084226e+18,1.0,-10.2,,,
1036,0.231577083329203,29516,174.0,,,1.6884144e+18,,,,,6.0,,,put,american,2024-01-19,100,180.0,,-0.2780815288478874,0.01087765365845929,-0.021993723641846687,0.4556628985558887,6.05,298,5.95,195,,6.0,[209],313.0,6.0,1.6884033813998282e+18,1.0,-18.4,,,
573,0.2317322548804947,8,192.3,,,1.6884144e+18,,,,,23.2,,,put,american,2023-08-18,100,215.0,,-0.9387379078697429,0.014164660545309349,-0.012617648270876108,0.08333274808074426,23.1,30,22.3,30,,22.7,[209],307.0,23.2,1.6883957399001713e+18,1.0,-0.15,,,
1255,0.23173628469523774,1,192.4,,,1.6833168e+18,,,,,71.45,,,put,american,2024-06-21,100,245.0,,-0.9480285613484887,0.008866514464318943,-0.0021235536895728544,0.18487171412274034,54.35,50,50.85,50,,52.6,[232],308.0,71.45,1.68330155244e+18,1.0,-0.05,,,
1503,0.2319434378094473,2420,227.7,,,1.6884144e+18,,,,,22.85,,,call,american,2025-01-17,100,205.0,,0.5620675569752478,0.007119652051859481,-0.0299390565460876,0.9482112665118761,23.0,123,22.4,331,,22.7,[209],308.0,22.85,1.6883980979784763e+18,1.0,35.25,,,
1607,0.23195752628747,465,237.825,,,1.6881552e+18,,,,,23.43,,,call,american,2025-06-20,100,215.0,,0.5316980950520275,0.006436365492708034,-0.0273248731356685,1.1150969228010172,23.0,46,22.65,90,,22.825,[227],302.0,23.43,1.688149584086e+18,1.0,45.375,,,
